User_ID,Date,Stock_name,Buy_qty,Stock_cost,Amount,Fixed
user_2,2023-05-19,samsung,45,68400.0,3078000.0,False
user_2,2023-05-28,apple,49,233478.0260152199,11440423.274745775,False
user_2,2023-05-29,apple,-41,-231993.8951162096,-9511749.699764594,False
user_2,2023-06-03,apple,14,237560.19921865006,3325842.7890611007,False
user_2,2023-06-17,apple,46,234857.65252097987,10803452.015965074,False
user_2,2023-06-23,samsung,31,71600.0,2219600.0,False
user_2,2023-07-01,samsung,-52,-72200.0,-3754400.0,False
user_2,2023-07-03,apple,-81,-253142.65663764032,-20504555.187648866,False
user_2,2023-07-08,apple,12,249642.0549057402,2995704.6588688823,False
user_2,2023-07-09,samsung,-3,-69900.0,-209700.0,False
user_2,2023-07-16,samsung,13,73400.0,954200.0,False
user_2,2023-07-21,apple,17,245376.10316336004,4171393.7537771207,False
user_2,2023-07-24,samsung,-19,-70400.0,-1337600.0,False
user_2,2023-07-27,apple,-15,-246388.35717685003,-3695825.3576527503,False
user_2,2023-08-10,samsung,11,68000.0,748000.0,False
user_2,2023-08-12,apple,34,234385.87364893034,7969119.704063632,False
user_2,2023-08-28,apple,20,238501.28584436997,4770025.7168874,False
user_2,2023-11-01,samsung,-12,-68600.0,-823200.0,False
user_2,2023-11-02,apple,-1,-239335.95219749978,-239335.95219749978,False
user_2,2023-11-03,samsung,1,69600.0,69600.0,False
user_2,2023-11-06,apple,-57,-234404.15187482015,-13361036.65686475,False
user_2,2023-11-15,apple,-27,-245210.15399870006,-6620674.157964902,False
user_2,2023-11-23,apple,22,248471.51976350992,5466373.434797218,False
user_2,2023-12-01,apple,29,247973.27138546016,7191224.870178345,False
user_2,2023-12-10,samsung,-1,-72600.0,-72600.0,False
user_2,2023-12-19,apple,5,256599.04744062008,1282995.2372031005,False
user_2,2023-12-26,samsung,24,76600.0,1838400.0,False
user_2,2023-12-28,samsung,-19,-78500.0,-1491500.0,False
user_2,2024-01-05,samsung,17,76600.0,1302200.0,False
user_2,2024-01-06,apple,25,237572.26582124998,5939306.645531249,False
user_2,2024-01-08,samsung,2,76500.0,153000.0,False
user_2,2024-01-19,apple,6,256242.15343771994,1537452.9206263197,False
user_2,2024-01-30,apple,-7,-250696.79173397028,-1754877.5421377919,False
user_2,2024-02-01,samsung,-10,-73600.0,-736000.0,False
user_2,2024-02-02,apple,-4,-246985.35636704974,-987941.425468199,False
user_2,2024-02-15,samsung,40,73000.0,2920000.0,False
user_2,2024-02-19,samsung,18,73800.0,1328400.0,False
user_2,2024-02-20,apple,-62,-242081.20156028008,-15009034.496737365,False
user_2,2024-02-24,samsung,9,72900.0,656100.0,False
user_2,2024-02-27,apple,15,243212.02496232986,3648180.374434948,False
user_2,2024-03-01,apple,16,239882.0285374598,3838112.4565993566,False
user_2,2024-03-02,apple,44,239882.0285374598,10554809.255648231,False
user_2,2024-03-05,samsung,-8,-73700.0,-589600.0,False
user_2,2024-03-08,samsung,-12,-73300.0,-879600.0,False
user_2,2024-03-14,samsung,14,74300.0,1040200.0,False
user_2,2024-03-22,samsung,6,78900.0,473400.0,False
user_2,2024-03-24,samsung,12,78900.0,946800.0,False
user_2,2024-03-25,samsung,-10,-78200.0,-782000.0,False
user_2,2024-03-30,apple,-24,-231463.70700331978,-5555128.968079675,False
user_2,2024-04-06,samsung,-35,-84500.0,-2957500.0,False
user_2,2024-04-07,samsung,-17,-84500.0,-1436500.0,False
user_2,2024-04-08,samsung,-1,-84500.0,-84500.0,False
user_2,2024-04-13,samsung,-25,-83700.0,-2092500.0,False
user_2,2024-04-15,samsung,-3,-82200.0,-246600.0,False
user_2,2024-04-20,samsung,-7,-77600.0,-543200.0,False
user_2,2024-04-23,samsung,5,75500.0,377500.0,False
user_2,2024-04-24,samsung,2,78600.0,157200.0,False
user_2,2024-05-07,apple,-37,-246635.8079125797,-9125524.89276545,False
user_2,2024-05-08,apple,-4,-248111.5833338499,-992446.3333353996,False
user_2,2024-05-12,samsung,45,79200.0,3564000.0,False
user_2,2024-05-13,apple,26,255224.08663569004,6635826.252527941,False
user_2,2024-05-16,samsung,26,78200.0,2033200.0,False
user_2,2024-05-22,apple,27,260276.87821907972,7027475.711915152,False
user_2,2024-05-23,samsung,18,78300.0,1409400.0,False
user_2,2024-05-26,apple,30,259820.44117962001,7794613.2353886,False
user_2,2024-05-27,samsung,-82,-77200.0,-6330400.0,False
user_2,2024-06-11,apple,-104,-284615.7976773902,-29600042.95844858,False
user_2,2024-06-16,apple,-3,-291906.01734379993,-875718.0520313998,False
